"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long","language","iso3c","country_wb","gdp_pc_const2015","income","income_group","bii","scenario"
"9067","Marsh and Swamp Conservation",1997,"After","North America","United States",29.120065,-90.178221,"English","USA","United States",43936.9050018073,"High income","High",0.684594756364822,"historical"
"9068","Marsh and Swamp Conservation",2004,"After","Oceania","Australia",-12.92959,130.546079,"English","AUS","Australia",50018.5904483861,"High income","High",0.688787221908569,"historical"
"9068","Marsh and Swamp Conservation",2004,"Rand.exp.","Oceania","Australia",-12.92959,130.546079,"English","AUS","Australia",50018.5904483861,"High income","High",0.688787221908569,"historical"
"9069","Marsh and Swamp Conservation",2016,"BA","Asia","China, P.R.",23.550334,116.883944,"English","CHN","China",8679.37704460133,"Upper middle income","Middle",0.635650455951691,"ssp2rcp4p5messageglobiom"
"9070","Marsh and Swamp Conservation",2010,"After","Europe","Belgium",51.147511,2.739268,"English","BEL","Belgium",39991.5646206286,"High income","High",0.635179936885834,"historical"
"9071","Marsh and Swamp Conservation",2015,"After","North America","United States",43.417289,-73.711441,"English","USA","United States",56572.9188996063,"High income","High",0.690962076187134,"ssp2rcp4p5messageglobiom"
"9072","Marsh and Swamp Conservation",1981,"CI","North America","United States",28.6739,-96.199,"English","USA","United States",31405.6062642433,"High income","High",0.683233201503753,"historical"
"9073","Marsh and Swamp Conservation",2010,"BA","Europe","United Kingdom",53.144551,-4.356993,"English","GBR","United Kingdom",42762.720840223,"High income","High",0.419165283441544,"historical"
"9074","Marsh and Swamp Conservation",1998,"Rand.exp.","North America","United States",29.717991,-81.832751,"English","USA","United States",45374.6215189233,"High income","High",0.684780144691467,"historical"
"9075","Marsh and Swamp Conservation",2008,"After","Asia","Philippines",10.699736,122.530225,"English","PHL","Philippines",2264.9462907288,"Lower middle income","Middle",0.637771487236023,"historical"
"9076","Marsh and Swamp Conservation",2005,"CI","North America","United States",26.117482,-81.783366,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"9077","Marsh and Swamp Conservation",1993,"After","North America","United States",43.377,-87.955828,"English","USA","United States",39807.8795034206,"High income","High",0.683853203058243,"historical"
"9077","Marsh and Swamp Conservation",1993,"CI","North America","United States",43.377,-87.955828,"English","USA","United States",39807.8795034206,"High income","High",0.683853203058243,"historical"
"9078","Marsh and Swamp Conservation",2016,"After","North America","Mexico",14.65781,-92.352455,"English","MEX","Mexico",10100.5021214015,"Upper middle income","Middle",0.742220461368561,"ssp2rcp4p5messageglobiom"
"9079","Marsh and Swamp Conservation",2016,"BA","Africa","South Africa",-34.052787,22.23437,"English","ZAF","South Africa",6095.295060428,"Upper middle income","Middle",0.619918286800385,"ssp2rcp4p5messageglobiom"
"9080","Marsh and Swamp Conservation",2002,"After","North America","United States",40.068686,-86.487919,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"9081","Marsh and Swamp Conservation",2012,"BA","North America","United States",40.772527,-72.891064,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9082","Marsh and Swamp Conservation",2010,"CI","South America","Brazil",-30.88671,-50.757415,"English","BRA","Brazil",8792.63334959864,"Upper middle income","Middle",0.772108793258667,"historical"
"9083","Marsh and Swamp Conservation",2002,"BACI","North America","United States",41.488216,-71.249314,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"9084","Marsh and Swamp Conservation",2012,"CI","South America","Brazil",-27.549181,-48.505247,"English","BRA","Brazil",9167.49818450433,"Upper middle income","Middle",0.769350051879883,"historical"
"9085","Marsh and Swamp Conservation",2014,"CI","North America","United States",44.808843,-123.1325,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"9086","Marsh and Swamp Conservation",2016,"CI","North America","Canada",56.909859,-111.531481,"English","CAN","Canada",43551.3425975115,"High income","High",0.907497763633728,"ssp2rcp4p5messageglobiom"
"9087","Marsh and Swamp Conservation",2015,"CI","Europe","Germany",54.406196,8.794586,"English","DEU","Germany",41929.7549110722,"High income","High",0.685905337333679,"ssp2rcp4p5messageglobiom"
"9088","Marsh and Swamp Conservation",2008,"Rand.exp.","Africa","South Africa",-33.994223,22.647701,"English","ZAF","South Africa",6009.71963138635,"Upper middle income","Middle",0.585355520248413,"historical"
"9089","Marsh and Swamp Conservation",2017,"After","North America","United States",39.052352,-75.754779,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9089","Marsh and Swamp Conservation",2017,"CI","North America","United States",39.052352,-75.754779,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9090","Marsh and Swamp Conservation",2013,"CI","Asia","Philippines",12.013588,122.707989,"English","PHL","Philippines",2654.41506933978,"Lower middle income","Middle",0.618132412433624,"historical"
"9091","Marsh and Swamp Conservation",2008,"CI","Asia","Philippines",9.710846,122.478477,"English","PHL","Philippines",2264.9462907288,"Lower middle income","Middle",0.637771487236023,"historical"
"9091","Marsh and Swamp Conservation",2008,"After","Asia","Philippines",9.710846,122.478477,"English","PHL","Philippines",2264.9462907288,"Lower middle income","Middle",0.637771487236023,"historical"
"9092","Marsh and Swamp Conservation",2014,"CI","Europe","The Netherlands",52.233333,4.966667,"English","NLD","Netherlands",45042.0669545832,"High income","High",0.604918301105499,"historical"
"9093","Marsh and Swamp Conservation",2013,"After","Europe","Italy",45.422292,12.317705,"English","ITA","Italy",30330.0221599668,"High income","High",0.650798320770264,"historical"
"9094","Marsh and Swamp Conservation",2000,"CI","Europe","Italy",45.489387,12.344077,"English","ITA","Italy",32609.66746283,"High income","High",0.599114418029785,"historical"
"9096","Marsh and Swamp Conservation",1991,"BA","North America","United States",28.552433,-80.667161,"English","USA","United States",38449.8815276871,"High income","High",0.683482426404953,"historical"
"9097","Marsh and Swamp Conservation",2005,"CI","Europe","France",43.515181,4.513617,"English","FRA","France",34946.0372494703,"High income","High",0.607920944690704,"historical"
"9098","Marsh and Swamp Conservation",2000,"BA","Africa","Cameroon",11.060226,14.911203,"English","CMR","Cameroon",1151.27689302947,"Lower middle income","Middle",0.862520039081573,"historical"
"9099","Marsh and Swamp Conservation",2008,"CI","North America","United States",29.183096,-90.239636,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"9100","Marsh and Swamp Conservation",2012,"CI","North America","Canada",42.587982,-80.398224,"English","CAN","Canada",42320.6431330726,"High income","High",0.90678334236145,"historical"
"9101","Marsh and Swamp Conservation",2003,"CI","North America","United States",43.271741,-94.893403,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"9102","Marsh and Swamp Conservation",1985,"CI","North America","United States",34.048542,-77.930601,"English","USA","United States",34748.2668742364,"High income","High",0.683261573314667,"historical"
"9103","Marsh and Swamp Conservation",2008,"CI","North America","United States",26.804501,-81.103873,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"9104","Marsh and Swamp Conservation",2003,"CI","North America","United States",38.837975,-75.248368,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"9105","Marsh and Swamp Conservation",2012,"CI","North America","Canada",51.285522,-113.451631,"English","CAN","Canada",42320.6431330726,"High income","High",0.90678334236145,"historical"
"9106","Marsh and Swamp Conservation",2016,"After","North America","United States",33.14917,-91.41194,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9107","Marsh and Swamp Conservation",2015,"After","North America","United States",38.3,-121.666667,"English","USA","United States",56572.9188996063,"High income","High",0.690962076187134,"ssp2rcp4p5messageglobiom"
"9108","Marsh and Swamp Conservation",2016,"After","North America","United States",28.75922,-81.21179,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9108","Marsh and Swamp Conservation",2016,"Rand.exp.","North America","United States",28.75922,-81.21179,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9109","Marsh and Swamp Conservation",2012,"CI","Oceania","Australia",-29.487005,153.082143,"English","AUS","Australia",55465.4462872577,"High income","High",0.694918692111969,"historical"
"9110","Marsh and Swamp Conservation",2008,"CI","Europe","The Netherlands",52.75,5.416667,"English","NLD","Netherlands",46227.211156219,"High income","High",0.582148015499115,"historical"
"9111","Marsh and Swamp Conservation",2012,"CI","Asia","China, P.R.",47.583333,133.516667,"English","CHN","China",6723.19443752823,"Upper middle income","Middle",0.634151875972748,"historical"
"9112","Marsh and Swamp Conservation",2014,"BA","North America","United States",27.461586,-81.175746,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"9113","Marsh and Swamp Conservation",2005,"After","North America","United States",39.827951,-98.579032,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"9114","Marsh and Swamp Conservation",2012,"CI","North America","United States",29.183096,-90.239636,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9115","Marsh and Swamp Conservation",1997,"Rand.exp.","North America","United States",40.625028,-78.316802,"English","USA","United States",43936.9050018073,"High income","High",0.684594756364822,"historical"
"9115","Marsh and Swamp Conservation",1997,"After","North America","United States",40.625028,-78.316802,"English","USA","United States",43936.9050018073,"High income","High",0.684594756364822,"historical"
"9116","Marsh and Swamp Conservation",1999,"CI","North America","Costa Rica",9.871353,-83.999549,"English","CRI","Costa Rica",7584.42136977783,"Upper middle income","Middle",0.675438630580902,"historical"
"9117","Marsh and Swamp Conservation",1996,"CI","North America","United States",27.672943,-81.971139,"English","USA","United States",42575.6896936773,"High income","High",0.684409368038177,"historical"
"9118","Marsh and Swamp Conservation",2009,"After","North America","United States",35.260291,-80.790842,"English","USA","United States",51611.3217087719,"High income","High",0.68496561050415,"historical"
"9119","Marsh and Swamp Conservation",2004,"After","Asia","United Arab Emirates",25.562498,55.633563,"English","ARE","United Arab Emirates",55611.419401142,"High income","High",1,"historical"
"9120","Marsh and Swamp Conservation",2005,"After","Asia","United Arab Emirates",24.304873,54.266128,"English","ARE","United Arab Emirates",55363.5661047143,"High income","High",1,"historical"
"9121","Marsh and Swamp Conservation",1984,"Rand.exp.","North America","United States",29.376927,-94.73358,"English","USA","United States",33654.3079300258,"High income","High",0.683254480361938,"historical"
"9121","Marsh and Swamp Conservation",1984,"After","North America","United States",29.376927,-94.73358,"English","USA","United States",33654.3079300258,"High income","High",0.683254480361938,"historical"
"9122","Marsh and Swamp Conservation",2016,"Rand.exp.","North America","Canada",50.560027,-119.910386,"English","CAN","Canada",43551.3425975115,"High income","High",0.907497763633728,"ssp2rcp4p5messageglobiom"
"9123","Marsh and Swamp Conservation",1994,"CI","North America","United States",29.578568,-90.063868,"English","USA","United States",40907.0184352707,"High income","High",0.684038591384888,"historical"
"9124","Marsh and Swamp Conservation",1995,"Rand.exp.","North America","United States",30.202643,-89.618324,"English","USA","United States",41507.9135604158,"High income","High",0.684223979711532,"historical"
"9125","Marsh and Swamp Conservation",2012,"After","North America","United States",28.48134,-80.724825,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9126","Marsh and Swamp Conservation",2014,"CI","North America","United States",45.530067,-122.775727,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"9128","Marsh and Swamp Conservation",2002,"CI","North America","United States",46.860851,-124.089727,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"9129","Marsh and Swamp Conservation",2012,"CI","North America","United States",43.739108,-91.245751,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9129","Marsh and Swamp Conservation",2012,"CI","North America","United States",43.739108,-91.245751,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9129","Marsh and Swamp Conservation",2012,"After","North America","United States",43.739108,-91.245751,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9130","Marsh and Swamp Conservation",1995,"CI","North America","United States",40.572559,-105.086703,"English","USA","United States",41507.9135604158,"High income","High",0.684223979711532,"historical"
"9131","Marsh and Swamp Conservation",2016,"BACI","North America","United States",38.1297,-122.3931,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9132","Marsh and Swamp Conservation",2015,"BACI","North America","United States",27.630736,-81.18163,"English","USA","United States",56572.9188996063,"High income","High",0.690962076187134,"ssp2rcp4p5messageglobiom"
"9133","Marsh and Swamp Conservation",2012,"BACI","North America","United States",27.630736,-81.18163,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9134","Marsh and Swamp Conservation",2016,"BACI","North America","United States",27.462147,-81.163319,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9134","Marsh and Swamp Conservation",2016,"BA","North America","United States",27.462147,-81.163319,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9135","Marsh and Swamp Conservation",2010,"BA","North America","United States",27.52437,-81.202275,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"9136","Marsh and Swamp Conservation",2017,"BACI","North America","United States",27.627411,-81.169166,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9137","Marsh and Swamp Conservation",2009,"BACI","North America","Costa Rica",10.340818,-85.333482,"English","CRI","Costa Rica",9883.67567046297,"Upper middle income","Middle",0.67337566614151,"historical"
"9137","Marsh and Swamp Conservation",2009,"CI","North America","Costa Rica",10.340818,-85.333482,"English","CRI","Costa Rica",9883.67567046297,"Upper middle income","Middle",0.67337566614151,"historical"
"9138","Marsh and Swamp Conservation",2010,"BA","Asia","Vietnam",10.395626,104.512164,"English","VNM","Viet Nam",2027.58184375924,"Lower middle income","Middle",0.711467504501343,"historical"
"9139","Marsh and Swamp Conservation",1994,"After","North America","United States",29.601521,-91.502296,"English","USA","United States",40907.0184352707,"High income","High",0.684038591384888,"historical"
"9139","Marsh and Swamp Conservation",1994,"CI","North America","United States",29.601521,-91.502296,"English","USA","United States",40907.0184352707,"High income","High",0.684038591384888,"historical"
"9140","Marsh and Swamp Conservation",2011,"BACI","North America","United States",34.720576,-76.674025,"English","USA","United States",52956.6630340962,"High income","High",0.689221143722534,"historical"
"9141","Marsh and Swamp Conservation",2017,"CI","North America","United States",39.840016,-89.740172,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9141","Marsh and Swamp Conservation",2017,"After","North America","United States",39.840016,-89.740172,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9142","Marsh and Swamp Conservation",1999,"CI","North America","United States",42.052199,-93.49868,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9142","Marsh and Swamp Conservation",1999,"CI","North America","United States",42.052199,-93.49868,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9143","Marsh and Swamp Conservation",2015,"CI","Europe","The Netherlands",53.448383,5.618481,"English","NLD","Netherlands",45793.8135434697,"High income","High",0.609775245189667,"ssp2rcp4p5messageglobiom"
"9144","Marsh and Swamp Conservation",2011,"After","North America","United States",45.010887,-93.221277,"English","USA","United States",52956.6630340962,"High income","High",0.689221143722534,"historical"
"9145","Marsh and Swamp Conservation",2010,"CI","North America","United States",44.952799,-93.319809,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"9145","Marsh and Swamp Conservation",2010,"After","North America","United States",44.952799,-93.319809,"English","USA","United States",52555.7695134023,"High income","High",0.688368797302246,"historical"
"9146","Marsh and Swamp Conservation",1996,"After","North America","United States",43.211423,-94.740376,"English","USA","United States",42575.6896936773,"High income","High",0.684409368038177,"historical"
"9147","Marsh and Swamp Conservation",2008,"After","North America","United States",32.54584,-117.120934,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"9147","Marsh and Swamp Conservation",2008,"Rand.exp.","North America","United States",32.54584,-117.120934,"English","USA","United States",53442.7136899777,"High income","High",0.684667885303497,"historical"
"9148","Marsh and Swamp Conservation",2016,"CI","North America","United States",25.600416,-80.911448,"English","USA","United States",57151.4708448372,"High income","High",0.691220998764038,"ssp2rcp4p5messageglobiom"
"9149","Marsh and Swamp Conservation",1996,"After","North America","United States",40.389486,-74.477279,"English","USA","United States",42575.6896936773,"High income","High",0.684409368038177,"historical"
"9150","Marsh and Swamp Conservation",2011,"CI","North America","Mexico",24.323538,-110.324188,"English","MEX","Mexico",9575.93437788582,"Upper middle income","Middle",0.739372432231903,"historical"
"9151","Marsh and Swamp Conservation",2015,"CI","North America","United States",32.774327,-96.946547,"English","USA","United States",56572.9188996063,"High income","High",0.690962076187134,"ssp2rcp4p5messageglobiom"
"9152","Marsh and Swamp Conservation",2011,"BA","Asia","China, P.R.",46.340118,131.959431,"English","CHN","China",6275.90956436258,"Upper middle income","Middle",0.634362041950226,"historical"
"9153","Marsh and Swamp Conservation",1984,"CI","North America","United States",29.319757,-94.789528,"English","USA","United States",33654.3079300258,"High income","High",0.683254480361938,"historical"
"9154","Marsh and Swamp Conservation",1989,"After","North America","United States",29.410607,-94.730654,"English","USA","United States",38722.252151711,"High income","High",0.68328994512558,"historical"
"9154","Marsh and Swamp Conservation",1989,"Rand.exp.","North America","United States",29.410607,-94.730654,"English","USA","United States",38722.252151711,"High income","High",0.68328994512558,"historical"
"9155","Marsh and Swamp Conservation",1991,"BACI","North America","United States",43.40419,-93.39881,"English","USA","United States",38449.8815276871,"High income","High",0.683482426404953,"historical"
"9156","Marsh and Swamp Conservation",1988,"BACI","North America","Canada",50.208389,-98.216438,"English","CAN","Canada",31951.5504658265,"High income","High",0.911965799331665,"historical"
"9157","Marsh and Swamp Conservation",2012,"Rand.exp.","North America","United States",38.2002,-122.0291,"English","USA","United States",53738.1476714593,"High income","High",0.687221765518188,"historical"
"9158","Marsh and Swamp Conservation",1999,"BA","North America","United States",41.642358,-83.235221,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9159","Marsh and Swamp Conservation",2002,"After","North America","United States",37.803458,-122.361197,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"9160","Marsh and Swamp Conservation",1996,"After","North America","United States",40.268936,-82.055397,"English","USA","United States",42575.6896936773,"High income","High",0.684409368038177,"historical"
"9161","Marsh and Swamp Conservation",2011,"After","North America","United States",44.038471,-123.243063,"English","USA","United States",52956.6630340962,"High income","High",0.689221143722534,"historical"
"9162","Marsh and Swamp Conservation",2011,"BACI","South America","Brazil",-25.470126,-48.520408,"English","BRA","Brazil",9067.99212019529,"Upper middle income","Middle",0.769985854625702,"historical"
"9163","Marsh and Swamp Conservation",2017,"After","North America","United States",47.748391,-122.277092,"English","USA","United States",58151.7021391854,"High income","High",0.691518187522888,"ssp2rcp4p5messageglobiom"
"9164","Marsh and Swamp Conservation",2017,"BA","Asia","China, P.R.",44.788284,83.219918,"English","CHN","China",9221.51403820573,"Upper middle income","Middle",0.636061728000641,"ssp2rcp4p5messageglobiom"
"9165","Marsh and Swamp Conservation",2016,"After","Africa","Nigeria",4.626389,7.251944,"English","NGA","Nigeria",2481.81490350326,"Lower middle income","Middle",0.46598756313324,"ssp2rcp4p5messageglobiom"
"9166","Marsh and Swamp Conservation",2017,"BACI","North America","Mexico",18.672796,-91.667896,"English","MEX","Mexico",10193.7727193457,"Upper middle income","Middle",0.74194073677063,"ssp2rcp4p5messageglobiom"
"9167","Marsh and Swamp Conservation",2010,"After","South America","Brazil",-23.011079,-43.403257,"English","BRA","Brazil",8792.63334959864,"Upper middle income","Middle",0.772108793258667,"historical"
"9167","Marsh and Swamp Conservation",2010,"Rand.exp.","South America","Brazil",-23.011079,-43.403257,"English","BRA","Brazil",8792.63334959864,"Upper middle income","Middle",0.772108793258667,"historical"
"9167","Marsh and Swamp Conservation",2010,"CI","South America","Brazil",-23.011079,-43.403257,"English","BRA","Brazil",8792.63334959864,"Upper middle income","Middle",0.772108793258667,"historical"
"9168","Marsh and Swamp Conservation",2003,"CI","North America","United States",32.573698,-117.126203,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"9168","Marsh and Swamp Conservation",2003,"After","North America","United States",32.573698,-117.126203,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"9169","Marsh and Swamp Conservation",1993,"CI","North America","United States",32.598365,-117.11572,"English","USA","United States",39807.8795034206,"High income","High",0.683853203058243,"historical"
"9171","Marsh and Swamp Conservation",2006,"CI","North America","United States",44.248832,-84.553508,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"9172","Marsh and Swamp Conservation",2004,"CI","North America","United States",34.528215,-77.384797,"English","USA","United States",51098.5573007417,"High income","High",0.686720550060272,"historical"
"9173","Marsh and Swamp Conservation",2014,"BA","North America","United States",44.032238,-96.856483,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"9173","Marsh and Swamp Conservation",2014,"After","North America","United States",44.032238,-96.856483,"English","USA","United States",55394.4510435329,"High income","High",0.688019990921021,"historical"
"9174","Marsh and Swamp Conservation",1999,"After","North America","United States",44.860013,-93.614766,"English","USA","United States",47004.469017723,"High income","High",0.684965533018112,"historical"
"9175","Marsh and Swamp Conservation",2006,"BACI","North America","United States",42.708831,-70.833354,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"9176","Marsh and Swamp Conservation",2010,"After","Asia","India",11.344884,79.805614,"English","IND","India",1235.15939133951,"Lower middle income","Middle",0.605751931667328,"historical"
"9177","Marsh and Swamp Conservation",2006,"CI","North America","United States",34.103204,-119.096712,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"9178","Marsh and Swamp Conservation",2008,"After","North America","Cuba",22.22167,-83.595597,"English","CUB","Cuba",6469.08507847668,"Upper middle income","Middle",0.579365193843842,"historical"
"9179","Marsh and Swamp Conservation",2007,"Rand.exp.","North America","United States",37.343256,-76.92679,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"9180","Marsh and Swamp Conservation",1988,"After","South America","Colombia",10.160468,-75.746557,"English","COL","Colombia",3588.96963573165,"Upper middle income","Middle",0.707170748710632,"historical"
"9181","Marsh and Swamp Conservation",1995,"After","North America","Canada",43.268289,-79.92062,"English","CAN","Canada",32595.4515150443,"High income","High",0.90992996096611,"historical"
"9181","Marsh and Swamp Conservation",1995,"CI","North America","Canada",43.268289,-79.92062,"English","CAN","Canada",32595.4515150443,"High income","High",0.90992996096611,"historical"
"9182","Marsh and Swamp Conservation",1995,"BA","Europe","United Kingdom",51.719037,0.714985,"English","GBR","United Kingdom",33362.0161272507,"High income","High",0.412102937698364,"historical"
"9183","Marsh and Swamp Conservation",1990,"Rand.exp.","North America","United States",29.699382,-90.110624,"English","USA","United States",39009.3725082423,"High income","High",0.683297038078308,"historical"
"9184","Marsh and Swamp Conservation",2009,"After","North America","United States",39.023767,-90.69755,"English","USA","United States",51611.3217087719,"High income","High",0.68496561050415,"historical"
"9185","Marsh and Swamp Conservation",2015,"BA","Europe","United Kingdom",57.739293,-4.033287,"English","GBR","United Kingdom",45255.3449216209,"High income","High",0.42502298951149,"ssp2rcp4p5messageglobiom"
"9186","Marsh and Swamp Conservation",2007,"CI","South America","Argentina",-31.95,-61.383333,"English","ARG","Argentina",12811.9021206578,"Upper middle income","Middle",0.738161981105804,"historical"
"9187","Marsh and Swamp Conservation",2004,"BACI","Europe","France",43.345784,6.39268,"English","FRA","France",34557.1471111581,"High income","High",0.608365535736084,"historical"
"9187","Marsh and Swamp Conservation",2004,"BACI","Europe","France",43.345784,6.39268,"English","FRA","France",34557.1471111581,"High income","High",0.608365535736084,"historical"
"9188","Marsh and Swamp Conservation",1995,"After","North America","United States",43.951784,-94.80867,"English","USA","United States",41507.9135604158,"High income","High",0.684223979711532,"historical"
"9188","Marsh and Swamp Conservation",1995,"CI","North America","United States",43.951784,-94.80867,"English","USA","United States",41507.9135604158,"High income","High",0.684223979711532,"historical"
"9189","Marsh and Swamp Conservation",1980,"After","North America","United States",27.805438,-81.906083,"English","USA","United States",30930.4214515341,"High income","High",0.683226108551025,"historical"
"9190","Marsh and Swamp Conservation",1986,"After","Europe","The Netherlands",51.60938,4.124582,"English","NLD","Netherlands",28005.4569475131,"High income","High",0.567249381542206,"historical"
"9191","Marsh and Swamp Conservation",2011,"BA","Asia","China, P.R.",37.777222,118.127222,"English","CHN","China",6275.90956436258,"Upper middle income","Middle",0.634362041950226,"historical"
"9191","Marsh and Swamp Conservation",2011,"BACI","Asia","China, P.R.",37.777222,118.127222,"English","CHN","China",6275.90956436258,"Upper middle income","Middle",0.634362041950226,"historical"
"9192","Marsh and Swamp Conservation",1963,"After","North America","United States",48.326071,-95.924468,"English","USA","United States",20445.8368750774,"High income","High",NA,NA
"9192","Marsh and Swamp Conservation",1963,"BA","North America","United States",48.326071,-95.924468,"English","USA","United States",20445.8368750774,"High income","High",NA,NA
"9193","Marsh and Swamp Conservation",2007,"CI","North America","United States",36.21,-96.765,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"9194","Marsh and Swamp Conservation",2016,"After","Asia","China, P.R.",31.519264,121.970236,"English","CHN","China",8679.37704460133,"Upper middle income","Middle",0.635650455951691,"ssp2rcp4p5messageglobiom"
"9195","Marsh and Swamp Conservation",2015,"BACI","North America","United States",27.279637,-81.290751,"English","USA","United States",56572.9188996063,"High income","High",0.690962076187134,"ssp2rcp4p5messageglobiom"
"9196","Marsh and Swamp Conservation",1991,"CI","North America","United States",42.260707,-71.086878,"English","USA","United States",38449.8815276871,"High income","High",0.683482426404953,"historical"
"9196","Marsh and Swamp Conservation",1991,"CI","North America","United States",42.260707,-71.086878,"English","USA","United States",38449.8815276871,"High income","High",0.683482426404953,"historical"
"9196","Marsh and Swamp Conservation",1991,"After","North America","United States",42.260707,-71.086878,"English","USA","United States",38449.8815276871,"High income","High",0.683482426404953,"historical"
"9197","Marsh and Swamp Conservation",2000,"CI","North America","United States",43.298051,-88.988796,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"9198","Marsh and Swamp Conservation",2009,"After","North America","Cayman Islands",19.287864,-81.351145,"English","CYM","Cayman Islands",84001.4219797545,"High income","High",NA,NA
"9199","Marsh and Swamp Conservation",1991,"CI","North America","United States",32.653575,-117.106751,"English","USA","United States",38449.8815276871,"High income","High",0.683482426404953,"historical"
"9200","Marsh and Swamp Conservation",2013,"BA","Africa","South Africa",-28.628196,32.192356,"English","ZAF","South Africa",6170.87670863373,"Upper middle income","Middle",0.605122685432434,"historical"
"9201","Marsh and Swamp Conservation",2002,"BA","Africa","Senegal",16.404837,-16.233959,"English","SEN","Senegal",1042.25509944289,"Lower middle income","Middle",0.824106276035309,"historical"
"9202","Marsh and Swamp Conservation",2014,"BA","Africa","Tunisia",37.118334,9.694157,"English","TUN","Tunisia",4021.59954703591,"Lower middle income","Middle",0.693402051925659,"historical"
"9203","Marsh and Swamp Conservation",1961,"CI","Europe","United Kingdom",51.206255,-3.050279,"English","GBR","United Kingdom",15618.3439927263,"High income","High",NA,NA
"9204","Marsh and Swamp Conservation",2010,"After","Europe","Luxembourg",49.649763,6.293353,"English","LUX","Luxembourg",106544.057363484,"High income","High",0.536707997322083,"historical"
"9205","Marsh and Swamp Conservation",2008,"After","South America","Brazil",-2.561426,-65.981298,"English","BRA","Brazil",8330.76364001877,"Upper middle income","Middle",0.779320240020752,"historical"
"9206","Marsh and Swamp Conservation",2003,"BA","Asia","India",11.438244,79.791983,"English","IND","India",841.278894571674,"Lower middle income","Middle",0.604914903640747,"historical"
"9207","Marsh and Swamp Conservation",2001,"BA","North America","Canada",43.274746,-79.911435,"English","CAN","Canada",38200.456120621,"High income","High",0.908306539058685,"historical"
